weather_date,wind_direction,wind_speed,global_radiation,temperature,humity,atmospheric_pressure,precipitation
10/01/13 06:15,135.7,0,0,1.7,81,849.1,0
10/01/13 06:30,119.3,0,0.1,1.7,80,849.4,0
10/01/13 06:45,103.9,0,4.5,2.1,79,849.4,0
10/01/13 07:00,127.5,0,19.5,2.9,76,849.3,0
10/01/13 07:15,230.8,0,43.6,3.5,73,849.5,0
10/01/13 07:30,239.6,0,72,3.9,71,849.7,0
10/01/13 07:45,245.6,0,103.7,4.2,69,850.3,0
10/01/13 08:00,149.3,0,128.5,4.2,71,850.4,0
10/01/13 08:15,120.5,0,153.9,4.6,70,849.9,0
10/01/13 08:30,263.1,0,182.8,4.8,70,850.7,0
10/01/13 08:45,190,0,204.8,5.6,69,850,0
10/01/13 09:00,267.2,0,233.2,6.3,66,849.8,0
10/01/13 09:15,283.7,0,255.6,7.4,63,849.9,0
10/01/13 09:30,271.3,0,278.3,8.6,58,849.8,0
10/01/13 09:45,271.9,0.1,301.3,8.5,58,849.6,0
10/01/13 10:00,276.7,0,318.8,9.7,55,849.5,0
10/01/13 10:15,198.6,0,336.1,10.8,51,849.4,0
10/01/13 10:30,313.9,2.9,355.4,11.7,47,848.8,0
10/01/13 10:45,46.8,9.3,373.2,12.8,43,848.4,0
10/01/13 11:00,14.5,12.4,382.3,14,38,847.9,0
10/01/13 11:15,18.3,10.4,382.1,14.8,35,847.6,0
10/01/13 11:30,12.7,11.9,388.2,15.3,33,847.9,0
10/01/13 11:45,31.7,14.4,395.9,15.5,32,847.2,0
10/01/13 12:00,10.4,16.7,400.7,15.7,31,847.1,0
10/01/13 12:15,27,18.2,403.1,16.1,30,846.8,0
10/01/13 12:30,4.4,21.1,396.1,16.2,30,846.5,0
10/01/13 12:45,11.6,19.4,391.2,16.5,30,846.2,0
10/01/13 13:00,166.7,20.2,377.4,16,32,845.8,0
10/01/13 13:15,93.9,12,379.4,15.8,40,845.9,0
10/01/13 13:30,57.2,14.2,349.4,15.6,40,845.6,0
10/01/13 13:45,16.1,17.7,341.1,15.5,40,845.7,0
10/01/13 14:00,206.3,19,320.4,15.6,38,845.6,0
10/01/13 14:15,2.5,16.5,318.9,16.1,39,845.5,0
10/01/13 14:30,151.7,17.3,300.9,16.2,38,846.1,0
10/01/13 14:45,58.7,13.8,151.8,16.3,37,845.6,0
10/01/13 15:00,207.9,13,109.6,16,38,845.6,0
10/01/13 15:15,93.1,12.3,95.9,15.9,39,845.5,0
10/01/13 15:30,3.9,5.1,68.6,15.6,41,846,0
10/01/13 15:45,17.5,6.2,73.8,15.5,41,845.7,0
10/01/13 16:00,3,4.4,63.6,15.4,41,845.7,0
10/01/13 16:15,7.6,3.6,83,15.5,41,845.7,0
10/01/13 16:30,281,0.2,66.2,14.7,46,845.6,0
10/01/13 16:45,147.8,0,33.4,15.1,44,845.5,0
10/01/13 17:00,0.5,0.6,7.8,14.9,42,845.7,0
10/01/13 17:15,0,1.4,0.5,14.6,43,845.6,0
10/01/13 17:30,0,0,0,14.3,44,845.7,0
10/01/13 17:45,0,0,0,13.8,46,845.6,0
10/01/13 18:00,0,3.8,0,13.7,47,845.8,0
10/01/13 18:15,1.6,1.7,0,13.7,47,845.9,0
10/01/13 18:30,3.9,0,0,13.4,49,846,0
10/01/13 18:45,14.7,0,0,13.1,50,846.2,0
10/01/13 19:00,4.6,0,0,12.9,51,846.2,0
10/01/13 19:15,0.2,0,0,12.8,52,846.2,0
10/01/13 19:30,0,0,0,12.5,53,846.3,0
10/01/13 19:45,0,0,0,12.2,54,846.3,0
10/01/13 20:00,0,0,0,12.3,54,846.3,0
10/01/13 20:15,0,0,0,12.1,52,846.5,0
10/01/13 20:30,17.2,1,0,12.7,41,846.5,0
10/01/13 20:45,28.6,5.1,0,13.4,34,846.5,0
10/01/13 21:00,27.7,9,0,13.7,30,846.6,0
10/01/13 21:15,17.6,11.5,0,13.3,30,846.7,0
10/01/13 21:30,26,8.7,0,13,29,846.8,0
10/01/13 21:45,13.2,10.8,0,13.3,26,846.7,0
10/01/13 22:00,47.4,16.3,0,13.7,23,846.8,0
10/01/13 22:15,40.6,19.6,0,13.8,21,846.3,0
10/01/13 22:30,23.1,13.1,0.3,13.6,21,846.5,0
10/01/13 22:45,31.6,7.9,0,13.2,22,846.7,0
10/01/13 23:00,27.3,9.9,0,12.2,26,846.5,0
10/01/13 23:15,38.1,8.2,0,11.9,26,846.5,0
10/01/13 23:30,36.2,9.2,0.1,12.4,24,846.2,0
10/01/13 23:45,32.5,13,0,12,25,845.8,0
11/01/13 00:00,23.1,9,0,11.1,27,845.6,0
11/01/13 00:15,17.9,12.8,0,9.9,32,845.4,0
11/01/13 00:30,19.7,18.8,0.4,10.4,30,845.2,0
11/01/13 00:45,21.6,18.7,0.4,10.8,28,844.1,0
11/01/13 01:00,21.8,16.6,0,10.6,28,844.7,0
11/01/13 01:15,31.5,12,0,10.8,27,844.2,0
11/01/13 01:30,33.4,15.4,0,11,26,844.1,0
11/01/13 01:45,31.7,22,0,10.9,26,843.6,0
11/01/13 02:00,26.5,20.5,0,10.9,27,843.5,0
11/01/13 02:15,33,19.3,0,10.8,27,843.5,0
11/01/13 02:30,40.2,18,0.7,10.4,28,843.3,0
11/01/13 02:45,27.9,21,0,10.2,28,843.7,0
11/01/13 03:00,25.9,22.3,0,9.9,28,842.8,0
11/01/13 03:15,36.5,22.9,0,9.9,29,842.6,0
11/01/13 03:30,26.6,20.4,0,9.6,29,842.6,0
11/01/13 03:45,27,25.3,0,9.6,28,842.5,0
11/01/13 04:00,22.5,26.9,0.5,9.3,29,842.4,0
11/01/13 04:15,24,27.5,0,9,29,842.2,0
11/01/13 04:30,30.6,22.1,0,9.2,28,842.1,0
11/01/13 04:45,27.4,27.4,0,9.3,27,841.9,0
11/01/13 05:00,27.5,23.2,0,8.9,28,842,0
11/01/13 05:15,27.4,22,0,8.6,28,842.1,0
11/01/13 05:30,36.8,25.6,0,8.5,27,843.2,0
11/01/13 05:45,36.8,22.3,0,8.7,25,843.5,0
11/01/13 06:00,22.5,20.8,0.1,8.9,24,843.6,0
11/01/13 06:15,29.6,16.2,0.1,8.8,25,844,0
11/01/13 06:30,26.9,7.8,0,8.8,24,844.3,0
11/01/13 06:45,39.5,0,1.7,8.5,25,844.3,0
11/01/13 07:00,294.7,0,12.2,8.2,26,844.9,0
11/01/13 07:15,311.7,0,23.5,8,26,845.1,0
11/01/13 07:30,124.4,5.2,61.6,9.2,24,845.7,0
11/01/13 07:45,0.7,1.1,80.8,9,25,845,0
11/01/13 08:00,0.1,2.4,107.9,9.3,24,845.1,0
11/01/13 08:15,178.5,0.3,71.6,9,25,846.1,0
11/01/13 08:30,149.2,2.1,82.6,10.1,23,845.6,0
11/01/13 08:45,19.4,0.4,122.9,10.7,22,846.4,0
11/01/13 09:00,15.4,12.7,143.7,11,21,845.5,0
11/01/13 09:15,11.2,14.6,136.8,11.3,20,845.6,0
11/01/13 09:30,12.7,11.2,118.5,11.4,20,845.4,0
11/01/13 09:45,5.8,9.3,154.2,11.9,19,845.2,0
11/01/13 10:00,18.3,15.9,299.8,13.1,17,845.3,0
11/01/13 10:15,26.2,14.7,386.3,14.1,15,845.2,0
11/01/13 10:30,20.4,13,373.2,14.9,14,845.5,0
11/01/13 10:45,34.6,14.7,356,15.6,14,844.5,0
11/01/13 11:00,37.9,21.1,352.5,15.7,13,844.6,0
11/01/13 11:15,40.4,23.4,390.1,16,13,844.6,0
11/01/13 11:30,16.3,21.5,401,16.3,13,843.7,0
11/01/13 11:45,35.7,16.4,395.6,16.8,13,843.4,0
11/01/13 12:00,26.3,11.2,376.3,17.7,13,842.9,0
11/01/13 12:15,42.1,9.5,327.6,17.8,12,842.6,0
11/01/13 12:30,84.4,3.5,401.5,18.6,11,842.2,0
11/01/13 12:45,16.6,1.7,394.5,19.7,11,842,0
11/01/13 13:00,35.1,7,388.6,20.2,10,841.6,0
11/01/13 13:15,52.4,29.9,386.8,20.1,11,841.6,0.2
11/01/13 13:30,97.4,28.1,278.5,19.9,11,842.9,0.4
11/01/13 13:45,63.9,17.9,201.4,19.8,11,843.1,0
11/01/13 14:00,91.5,26.4,337.6,20.1,11,843.1,0
11/01/13 14:15,74.7,21.8,307.5,20.2,11,843.2,0
11/01/13 14:30,69.6,18.6,287.3,20.1,11,843.3,0
11/01/13 14:45,57.9,16.1,258.5,20.2,11,843.2,0
11/01/13 15:00,107.2,15.6,202.8,20,12,843.2,0
11/01/13 15:15,65.6,12.3,138.9,19.7,12,843.5,0
11/01/13 15:30,41.2,16.3,74.9,18.9,13,843.6,0
11/01/13 15:45,101.7,13.9,61.6,18.5,13,843.7,0
11/01/13 16:00,86.1,18,31.3,18.2,14,844.1,0
11/01/13 16:15,88.4,20.7,41.3,17.6,18,844.5,0
11/01/13 16:30,87.2,25.9,36.9,16.9,19,844.7,0
11/01/13 16:45,103.8,25.1,17,16.4,19,844.6,0
11/01/13 17:00,82.5,23.5,6.7,16.1,20,844.6,0
11/01/13 17:15,78.1,9.6,0.7,15.7,22,844.5,0
11/01/13 17:30,51.1,10.9,0,15.6,22,845,0
11/01/13 17:45,80.8,21.6,0,14.9,22,845.1,0
11/01/13 18:00,72.7,26,0,14.4,23,845.1,0
11/01/13 18:15,99.2,23,0,13.6,25,845.1,0
11/01/13 18:30,74.8,20.5,0,13.3,25,845,0
11/01/13 18:45,78.8,18.7,0,12.9,26,845,0
11/01/13 19:00,58.3,17.9,0,12.8,25,844.9,0
11/01/13 19:15,57.4,13.8,0,12.5,26,844.9,0
11/01/13 19:30,84.3,17.4,0,12.4,27,844.9,0
11/01/13 19:45,81.2,22.1,0,12.3,27,844.6,0
11/01/13 20:00,79.5,21.2,0.9,12.2,26,844.5,0
11/01/13 20:15,68.7,16.8,0,12,25,844.4,0
11/01/13 20:30,65,20.3,0,11.9,27,844.5,0
11/01/13 20:45,76.9,17.4,0,11.6,29,844.5,0
11/01/13 21:00,64.3,20.1,0,11.5,30,844.5,0
11/01/13 21:15,93.4,18.4,0.5,11.3,30,844.3,0
11/01/13 21:30,58.2,26,0.2,11.2,30,844.1,0
11/01/13 21:45,65.2,25.3,0,11.3,30,844.3,0
11/01/13 22:00,97.1,28.7,0,11.4,30,844.2,0
11/01/13 22:15,64.9,27.5,0,11.6,30,844.1,0
11/01/13 22:30,70.2,30.2,0,11.7,31,844.3,0
11/01/13 22:45,82.3,30.8,0.1,11.8,32,844.4,0
11/01/13 23:00,90,33.4,0,11.7,33,844.3,0.6
11/01/13 23:15,79.3,30.2,0,11.5,34,844,0.2
11/01/13 23:30,85,35.3,0,11.2,34,843.9,0
11/01/13 23:45,66,30.8,0,11,34,843.6,0
12/01/13 00:00,45.5,28.9,0,10.8,34,844.5,0
12/01/13 00:15,74.5,25,0.2,10.6,34,844,0
12/01/13 00:30,69.9,23,0,10.2,35,843.4,0
12/01/13 00:45,87.5,20.7,0,10,36,843.2,0
12/01/13 01:00,51.6,18.6,0,9.7,37,843.2,0
12/01/13 01:15,54.4,15.6,0.2,9.4,39,842.7,0
12/01/13 01:30,11.8,15,0,8.8,41,842.7,0
12/01/13 01:45,28.3,15.2,0,9.5,39,842.9,0
12/01/13 02:00,73.4,17,0,9.9,35,842.7,0
12/01/13 02:15,49.7,15.7,0.3,9.4,37,842.7,0
12/01/13 02:30,58.4,23.3,0.6,9.3,34,842.2,0
12/01/13 02:45,35.7,23.1,0,10.1,30,842,0
12/01/13 03:00,28.7,27,0,10.4,28,841.7,0
12/01/13 03:15,7.3,27.8,0,10.4,27,841.6,0
12/01/13 03:30,8.1,23.5,0,10.4,26,841.8,0
12/01/13 03:45,30.4,18.8,0,10.3,26,841.7,0
12/01/13 04:00,37.3,21.8,0,10.4,25,841.6,0
12/01/13 04:15,17.8,16,0,10.1,25,841.7,0
12/01/13 04:30,23.8,18.5,0,10.1,24,841.9,0
12/01/13 04:45,10.4,18.5,0,10,24,841.6,0
12/01/13 05:00,14.1,16.9,0,10.1,23,841.5,0
12/01/13 05:15,16.3,15.9,0,10.1,22,841.7,0
12/01/13 05:30,36.4,14,0,10,22,842.4,0
12/01/13 05:45,48.4,16.1,0,10,22,842.6,0
12/01/13 06:00,51.3,16.7,0.3,9.8,22,842.6,0
12/01/13 06:15,36.9,16.1,0,9.9,21,842.2,0
12/01/13 06:30,62.2,21.3,0,10.4,19,842.5,0
12/01/13 06:45,58.5,15.1,3,10.2,19,843.1,0
12/01/13 07:00,62.1,11.2,15.4,10.3,18,843.3,0
12/01/13 07:15,28.5,6.3,38.7,10.5,16,843.9,0
12/01/13 07:30,139.6,0.1,63.5,10.9,15,844.4,0
12/01/13 07:45,18.9,1.8,87.4,11.1,14,844.6,0
12/01/13 08:00,77.7,19.4,113.9,10.9,14,844.8,0
12/01/13 08:15,56.4,25.5,144,10.7,14,845.1,0
12/01/13 08:30,34.3,20,170.7,10.6,15,845.1,0
12/01/13 08:45,69.5,6.7,200.1,10.7,16,845.6,0
12/01/13 09:00,54.7,7.5,228.8,10.6,16,845.5,0
12/01/13 09:15,41.5,9.9,255.5,10.8,15,845.7,0
12/01/13 09:30,65.5,16.5,281.4,11.1,14,845.5,0
12/01/13 09:45,58.9,23.7,305.3,11.1,14,845.6,0
12/01/13 10:00,80.3,15.6,327.4,11.3,13,845.2,0
12/01/13 10:15,156.1,16.9,346.5,11.5,13,845.6,0
12/01/13 10:30,51.4,21.2,363.5,11.6,14,844.8,0
12/01/13 10:45,70.1,16.7,377.8,12.1,13,844.8,0
12/01/13 11:00,68,22.4,388.8,12.3,12,844.4,0
12/01/13 11:15,95.4,22.9,397.9,12.5,12,844.5,0
12/01/13 11:30,32.9,21.1,404.6,12.7,12,843.8,0
12/01/13 11:45,91.8,12.8,409.4,13.3,12,843.8,0
12/01/13 12:00,80.5,17.4,410.6,13.3,11,843.3,0
12/01/13 12:15,51,5,410,14.1,10,842.8,0
12/01/13 12:30,35.6,7.7,406.9,14.3,10,842.6,0
12/01/13 12:45,55.6,13.5,400.2,14.4,9,842.2,0
12/01/13 13:00,85.5,15.2,391.4,14.3,8,842.5,0
12/01/13 13:15,90.6,18.3,378.8,14.6,8,842,0
12/01/13 13:30,81.3,14,364.6,14.8,8,841.8,0
12/01/13 13:45,99.7,25.1,346.8,14.9,7,841.7,0
12/01/13 14:00,51.9,22.9,327.8,14.8,7,841.7,0
12/01/13 14:15,75.8,22.9,305.3,15,7,841.4,0
12/01/13 14:30,65.7,22.3,281.5,15.1,7,841.6,0
12/01/13 14:45,74.6,10.8,256.3,15.3,7,841.3,0
12/01/13 15:00,52.9,19,224.6,15.1,8,841.2,0
12/01/13 15:15,69.8,16.6,194.6,15.1,8,841.2,0
12/01/13 15:30,75.9,17.6,163.2,15.1,8,841.2,0
12/01/13 15:45,167,7.1,131.4,14.9,8,841.5,0
12/01/13 16:00,170,8.2,99,14.8,7,841.7,0
12/01/13 16:15,34.7,6.4,69.9,14.5,8,841.5,0
12/01/13 16:30,94.4,3.2,44.4,14.1,8,841.7,0
12/01/13 16:45,63.7,6.3,22.7,13.6,8,842.1,0
12/01/13 17:00,111.3,3.8,8.8,12.9,9,842,0
12/01/13 17:15,78.4,5.6,1.9,12.5,9,842.1,0
12/01/13 17:30,180.6,1.7,0,12.1,10,842.8,0
12/01/13 17:45,67.9,6.9,0,11.9,10,842.7,0
12/01/13 18:00,75.6,0.7,0,11.5,10,843.3,0
12/01/13 18:15,64.6,0,0,10.8,11,843.6,0
12/01/13 18:30,17.1,0,0,10.4,11,843.7,0
12/01/13 18:45,28.6,0.1,0,10.1,11,843.9,0
12/01/13 19:00,99.9,0,0,9.8,11,844.4,0
12/01/13 19:15,227.9,0,0,9.6,12,844.8,0
12/01/13 19:30,151.4,0.3,0,9.4,12,845.2,0
12/01/13 19:45,216.6,0,0,9.1,13,845.2,0
12/01/13 20:00,72.8,0,0,8.8,13,845.4,0
12/01/13 20:15,211.2,0.1,0,8.6,14,845.5,0
12/01/13 20:30,55.2,0,0,8.2,14,845.8,0
12/01/13 20:45,266.3,0,0,8,15,845.6,0
12/01/13 21:00,84,0.1,0,7.9,16,845.8,0
12/01/13 21:15,247.6,0,0,7.7,17,845.9,0
12/01/13 21:30,239.9,0,0,7.4,18,846,0
12/01/13 21:45,100.5,0,0,7,19,846.2,0
12/01/13 22:00,179.2,2,0,6.1,17,846.5,0
12/01/13 22:15,124.5,0.5,0,5.4,17,846.8,0
12/01/13 22:30,209.9,0.4,0,4.9,18,846.9,0
12/01/13 22:45,240.9,1.5,0,4.3,19,846.7,0
12/01/13 23:00,219,1.8,0,3.6,21,846.9,0
12/01/13 23:15,186,6.5,0,3.1,23,847.2,0
12/01/13 23:30,161,16.1,2.5,2.2,26,846.9,0
12/01/13 23:45,253.4,13.4,0,1.3,28,846.8,0
13/01/13 00:00,153,11.8,0.1,0.9,29,847.2,0
13/01/13 00:15,138.2,14.1,0,0.5,31,847.2,0
13/01/13 00:30,182.7,10.2,0,0.2,32,847.1,0
13/01/13 00:45,94.2,7.9,0.4,0.1,33,847.1,0
13/01/13 01:00,80.7,10.4,0,-0.3,34,847.2,0
13/01/13 01:15,65.1,14.4,0.5,-0.7,36,847.3,0
13/01/13 01:30,71.1,10.8,0.6,-1,37,847.4,0
13/01/13 01:45,139.4,8.2,0.2,-1.2,39,847.5,0
13/01/13 02:00,154.2,5.7,0,-1.4,40,847.3,0
13/01/13 02:15,260.8,2.2,0,-1.5,40,847.5,0
13/01/13 02:30,160.8,6.4,0,-1.6,40,847.7,0
13/01/13 02:45,273.2,3.9,0,-1.8,41,847.8,0
13/01/13 03:00,230.2,5.3,0,-2,41,848,0
13/01/13 03:15,208,4,0.3,-2.2,42,848.4,0
13/01/13 03:30,194.8,4.6,0.1,-2.3,43,848.2,0
13/01/13 03:45,112.1,2.9,1.6,-2.3,43,848.2,0
13/01/13 04:00,345.8,0,0,-2.9,45,848.6,0
13/01/13 04:15,72,0,0,-3.3,46,848.2,0
13/01/13 04:30,0,0,0,-3.4,47,848.4,0
13/01/13 04:45,11.1,0,0,-3.4,47,848.1,0
13/01/13 05:00,297.3,0,0,-3.2,46,848.4,0
13/01/13 05:15,184.8,0,0,-3.1,46,848.4,0
13/01/13 05:30,24,0,0,-3.6,48,848.6,0
13/01/13 05:45,0,0,0,-4,50,848.9,0
13/01/13 06:00,42,0,0,-4,50,849,0
13/01/13 06:15,207.2,0,0,-4.3,51,849.1,0
13/01/13 06:30,0,0,0.1,-4.5,51,849,0
13/01/13 06:45,0,0,4.6,-4.5,51,849.2,0
13/01/13 07:00,335.7,0,18.1,-3.9,50,849.4,0
13/01/13 07:15,234,0,38,-3.3,47,849.7,0
13/01/13 07:30,329.7,0,62.3,-3.9,49,849.7,0
13/01/13 07:45,142.8,0,86.4,-3.6,47,850.1,0
13/01/13 08:00,217.6,0,112.5,-2.5,44,850.1,0
13/01/13 08:15,161.5,0,140.2,-1.6,41,850.2,0
13/01/13 08:30,71.6,0,169.3,-1.3,39,850.1,0
13/01/13 08:45,97.3,0,199,-1.1,35,850.4,0
13/01/13 09:00,219.2,0,226.4,-0.6,33,850.5,0
13/01/13 09:15,50.2,0,251.9,-0.4,33,850.4,0
13/01/13 09:30,58,0,276.1,0.1,32,850.6,0
13/01/13 09:45,0.1,0,298.9,0.8,31,851,0
13/01/13 10:00,103.8,0,319.8,1.1,31,850.2,0
13/01/13 10:15,48,0,342.2,1.8,29,849.9,0
13/01/13 10:30,10.9,0,358.5,2.6,27,849.1,0
13/01/13 10:45,101,0.1,372.4,2.6,26,849.4,0
13/01/13 11:00,43.3,2.7,383.8,3.1,26,848.9,0
13/01/13 11:15,45.8,0.6,393.4,2.9,26,848.3,0
13/01/13 11:30,11.8,1,400,3.6,25,847.8,0
13/01/13 11:45,14.9,2.4,405.9,3.9,25,847.2,0
13/01/13 12:00,7.5,10.2,405.6,4.6,24,847,0
13/01/13 12:15,78,6.6,403.8,4.3,24,846.5,0
13/01/13 12:30,17.4,6.6,399.7,4.5,24,845.9,0
13/01/13 12:45,19.3,5.8,393.4,5,23,845.8,0
13/01/13 13:00,16.6,5.4,383.8,5.2,23,845.9,0
13/01/13 13:15,4.2,4.3,370.9,5.5,23,845.3,0
13/01/13 13:30,33.4,5.9,344.8,5.9,23,844.9,0
13/01/13 13:45,13.3,5.4,346.2,6.3,23,845,0
13/01/13 14:00,60.7,4.3,326,6.3,23,844.6,0
13/01/13 14:15,28.3,4.5,298.5,7.1,22,844.4,0
13/01/13 14:30,63.7,9.2,274.4,7.1,22,844.4,0
13/01/13 14:45,7.3,11.6,255.7,7.2,22,844.2,0
13/01/13 15:00,228.5,5.8,227.9,7.9,21,844.2,0
13/01/13 15:15,27,1.8,199,7.7,22,844.3,0
13/01/13 15:30,85.5,6.5,167.4,7.8,22,844.2,0
13/01/13 15:45,17.9,4.2,133.4,7.9,22,844.1,0
13/01/13 16:00,19.7,4.8,99.8,7.7,22,844.2,0
13/01/13 16:15,5.7,0.8,70.6,7.5,23,844.1,0
13/01/13 16:30,50.2,1.3,44.6,7.4,23,844.3,0
13/01/13 16:45,8.5,4.1,23.1,7.2,24,844.6,0
13/01/13 17:00,346.8,0.4,8.1,6.5,25,844.6,0
13/01/13 17:15,85,2.1,1.7,6.5,25,844.4,0
13/01/13 17:30,58.6,8.1,0,6.5,25,844.5,0
13/01/13 17:45,34.4,3.2,0,6.3,26,844.8,0
13/01/13 18:00,7.2,0.9,0,6,27,844.7,0
13/01/13 18:15,25.6,8.1,0,5.9,27,844.7,0
13/01/13 18:30,18.9,4.4,0,5.6,28,845,0
13/01/13 18:45,32.7,0.1,0,5.4,29,844.6,0
13/01/13 19:00,8.8,3.5,0,5.3,29,844.6,0
13/01/13 19:15,11.2,1.1,0,5.1,30,844.4,0
13/01/13 19:30,15.2,0.3,0,4.9,30,844.3,0
13/01/13 19:45,14.3,2.7,0,4.7,31,844.5,0
13/01/13 20:00,6,2.9,0,4.7,31,844.5,0
13/01/13 20:15,9.5,0.2,0,4.5,31,844.4,0
13/01/13 20:30,18.3,0.3,0,4.3,32,844.1,0
13/01/13 20:45,190.1,0,0,3.9,33,844.4,0
13/01/13 21:00,8.7,0,0,3.7,33,844.2,0
13/01/13 21:15,243.4,0,0,3.7,33,844.1,0
13/01/13 21:30,95.8,0,0,3.4,34,843.9,0
13/01/13 21:45,335.9,0,0,3.4,34,843.9,0
13/01/13 22:00,145.2,0.5,0,4.5,32,844.4,0
13/01/13 22:15,34.8,5.1,0,6.6,28,845,0
13/01/13 22:30,14,3.5,0,6.9,28,845.1,0
13/01/13 22:45,105.9,0.4,0,5.5,30,845.5,0
13/01/13 23:00,259.7,0,0,3.9,33,845.2,0
13/01/13 23:15,233,0,0,4,32,845.5,0
13/01/13 23:30,116.2,0,0.1,4.4,32,846.3,0
13/01/13 23:45,160.5,0,0,4.9,30,846.1,0
14/01/13 00:00,308.8,0.5,0,5,31,846,0
14/01/13 00:15,188.7,2,1.2,3.1,35,846.4,0
14/01/13 00:30,4.1,0.3,0,3,36,846,0
14/01/13 00:45,206.4,0,0,2.2,38,845.5,0
14/01/13 01:00,30.4,0,0,1.6,40,845.6,0
14/01/13 01:15,104.1,0,0,1.5,41,845.4,0
14/01/13 01:30,0,0.6,0,1.1,41,845.6,0
14/01/13 01:45,24.2,1.1,0,-0.8,43,845.4,0
14/01/13 02:00,33.1,0,0,-0.5,43,845.1,0
14/01/13 02:15,6.6,3.3,0,0.9,42,844.9,0
14/01/13 02:30,1.8,1.3,0,-0.1,42,844.8,0
14/01/13 02:45,104.6,0,0,-0.9,44,844.8,0
14/01/13 03:00,119.3,0,0,-1.1,44,844.9,0
14/01/13 03:15,30.8,3.6,0,3,34,844.6,0
14/01/13 03:30,26.7,5.1,0,4.7,28,844.5,0
14/01/13 03:45,19.3,9.3,0,5.2,26,845,0
14/01/13 04:00,4.4,8.8,0,4.9,26,844.5,0
14/01/13 04:15,12.6,0,0,2.8,31,844.7,0
14/01/13 04:30,0.5,0,0,1.7,34,844.4,0
14/01/13 04:45,0.1,0,0,1.5,35,844.5,0
14/01/13 05:00,0,0,0,1.2,37,844.5,0
14/01/13 05:15,1.8,0,0,1.8,34,844.7,0
14/01/13 05:30,4.4,0,0,2.1,33,845.4,0
14/01/13 05:45,19.2,0,0,1.7,34,845.4,0
14/01/13 06:00,46.4,0,0,1.3,36,845.5,0
14/01/13 06:15,1.1,0,0,1.3,36,845.5,0
14/01/13 06:30,207.6,0,0,1.4,35,846,0
14/01/13 06:45,10,0,3.2,1.5,35,846,0
14/01/13 07:00,4.2,0,17.7,1,38,846.5,0
14/01/13 07:15,0.2,0,37.1,0.5,40,846.5,0
14/01/13 07:30,3.7,0,61,0.4,41,846.6,0
14/01/13 07:45,0,0,85.4,-0.3,39,846.8,0
14/01/13 08:00,0,0,110.8,-0.4,39,846.6,0
14/01/13 08:15,171.9,0,139.4,-0.3,37,847.1,0
14/01/13 08:30,0,0,167.8,-0.3,36,847.1,0
14/01/13 08:45,203.3,0,198.8,2,32,847.4,0
14/01/13 09:00,22.7,0.8,227,3.5,29,847.8,0
14/01/13 09:15,78.6,0,250.1,3.2,31,847.4,0
14/01/13 09:30,15.2,1.1,272.8,3.5,31,847.2,0
14/01/13 09:45,12.7,0,296.1,3.8,30,846.9,0
14/01/13 10:00,22.8,0,320.3,5,28,847,0
14/01/13 10:15,16.6,0.8,340.8,5.6,28,846.6,0
14/01/13 10:30,14.7,1.6,357.7,5.7,30,846.3,0
14/01/13 10:45,7.4,5.9,373,6.5,28,845.9,0
14/01/13 11:00,5.5,8,384.1,7,28,845.4,0
14/01/13 11:15,3.1,3.8,392.4,7.9,27,844.9,0
14/01/13 11:30,5,5,398.4,8,26,845,0
14/01/13 11:45,5,6.9,403.8,9.1,25,844.2,0
14/01/13 12:00,149.5,1.8,405,9.4,25,844,0
14/01/13 12:15,4.1,4.1,404.4,9.5,24,843.7,0
14/01/13 12:30,147.2,3.6,401.5,9.8,24,843.1,0
14/01/13 12:45,189.3,1.3,396.9,10.1,24,842.8,0
14/01/13 13:00,23.4,10.8,392.8,13.2,17,842.5,0
14/01/13 13:15,70.6,25,381,16.9,6,842.5,0
14/01/13 13:30,80,28.6,367,17.1,6,842.3,0
14/01/13 13:45,79.2,19.6,351,17.2,6,842.6,0
14/01/13 14:00,57.2,17.3,331.5,17.4,5,842.7,0
14/01/13 14:15,79.1,22.8,309.6,17.5,6,842.6,0
14/01/13 14:30,112,25.2,284.9,17.3,6,842.5,0
14/01/13 14:45,92.8,25.6,257,17.3,6,842.8,0
14/01/13 15:00,73.6,28,229.3,17.1,6,842.8,0
14/01/13 15:15,88.8,25.2,199.4,17.1,6,842.9,0
14/01/13 15:30,78.6,26.5,166.1,16.8,6,842.9,0
14/01/13 15:45,103.3,20.6,132.8,16.9,7,843.2,0
14/01/13 16:00,127.7,26.6,98.7,16.6,7,843.2,0
14/01/13 16:15,95.4,16.4,71.1,16.5,7,843.6,0
14/01/13 16:30,138,7.4,45.8,16.1,6,843.9,0
14/01/13 16:45,133.8,10.4,24.9,15.7,6,843.9,0
14/01/13 17:00,98.6,10.2,8.8,15.1,6,844.4,0
14/01/13 17:15,69.7,6.6,2.5,14.8,6,844.5,0
14/01/13 17:30,72.5,7,0,14.4,6,844.8,0
14/01/13 17:45,124.3,3.6,0,14.2,7,845,0
14/01/13 18:00,49.8,5.4,0,13.8,7,845.3,0
14/01/13 18:15,104.3,2.6,0,13.3,8,845.3,0
14/01/13 18:30,60.7,8.1,0,13.1,8,846,0
14/01/13 18:45,41.1,14.9,0,12.9,7,846.2,0
14/01/13 19:00,88.6,8.5,0,12.6,6,845.9,0
14/01/13 19:15,76.6,11.5,0,12.4,5,845.9,0
